"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"HAPPY MATCHDAY!
FIGHT FOR PRIDE!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY… https://t.co/1rI5jcRTaw",FALSE,2,NA,2021-11-20 03:49:05,TRUE,NA,"1461904403951079425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gilaang_kmd",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:47:30,FALSE,NA,"1461904007706808324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maldinialfa14",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:46:36,FALSE,NA,"1461903779385655302",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rizhentia_",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:46:27,FALSE,NA,"1461903742823923712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilmialfatiha",175,TRUE,FALSE,NA,NA
"RT @0267crew: YOU'LL NEVER FIGHT ALONE!! #PersibDay https://t.co/OCXo4JH1vA",FALSE,0,NA,2021-11-20 03:46:24,FALSE,NA,"1461903730031280137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gianjaregi",21,TRUE,FALSE,NA,NA
"Play with all your heart you boys in blue, play with all your pride persib bandung. WE JUST WANT TO WIN, WE JUST WA… https://t.co/jiH1uzXqVW",FALSE,47,NA,2021-11-20 03:46:16,TRUE,NA,"1461903694455181325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boiscassie",11,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:45:44,FALSE,NA,"1461903561994817536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nughni",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:44:46,FALSE,NA,"1461903316971970569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiwanusantara87",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 03:44:00,FALSE,NA,"1461903126433132546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CheAgus__",44,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 03:42:24,FALSE,NA,"1461902721074618386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bekokjin",35,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 03:41:36,FALSE,NA,"1461902520305942529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PakojotLolopean",35,TRUE,FALSE,NA,NA
"F*CK U, WE ARE FROM CIKALONG
COME ON PERSIB!!!

#PERSIBDAY
#PersijaMerda💩 https://t.co/53SeWLwkLf",FALSE,2,NA,2021-11-20 03:40:39,FALSE,NA,"1461902281037606917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mvhridwan",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:38:55,FALSE,NA,"1461901845266272263",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pengabdihoream",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:38:42,FALSE,NA,"1461901791197417475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","captkhalifaa",0,FALSE,FALSE,NA,NA
"let's go boys!!! #PERSIBDAY  https://t.co/0VmDPqhnpN https://t.co/t7m9huQtH6",FALSE,0,"daotsss",2021-11-20 03:36:57,FALSE,"1461534112519315460","1461901352494256131","1412670338211614724","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","daotsss",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:36:03,FALSE,NA,"1461901125330690048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhamadBillyyy",389,TRUE,FALSE,NA,NA
"Glory, glory Persib Bandung..
Glory, glory Persib Bandung.. 
Glory, glory Persib Bandung..
As the Blue go Marching on !!
#PERSIBDAY",FALSE,0,NA,2021-11-20 03:35:05,FALSE,NA,"1461900882820304903",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pemudauseless",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:34:47,FALSE,NA,"1461900805443784704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dckyrhd",175,TRUE,FALSE,NA,NA
"RT @persib: Gol Beckham Putra Nugraha 
1️⃣First time volley 
2️⃣First time mendatar
yang ini:
3️⃣ PLACING PAKAI CHIP KE TIANG JAUH!!

#PERS…",FALSE,0,NA,2021-11-20 03:33:44,FALSE,NA,"1461900542771281921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_BukanWijaya",500,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:33:22,FALSE,NA,"1461900447199870979",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luthfyfalsyah7",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:33:05,FALSE,NA,"1461900378589458436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandyadiwantara",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:32:11,FALSE,NA,"1461900153137160203",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdhityaArfa26",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:32:00,FALSE,NA,"1461900105481535492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pramkid",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:31:42,FALSE,NA,"1461900029275246592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FahriFauziadi",389,TRUE,FALSE,NA,NA
"RT @persib: Gol Beckham Putra Nugraha 
1️⃣First time volley 
2️⃣First time mendatar
yang ini:
3️⃣ PLACING PAKAI CHIP KE TIANG JAUH!!

#PERS…",FALSE,0,NA,2021-11-20 03:30:51,FALSE,NA,"1461899815118274560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viking_boys",500,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 03:30:46,FALSE,NA,"1461899795748900867",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kvshnadie",44,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:30:44,FALSE,NA,"1461899786697670659",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rh_Kurniawan",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:29:32,FALSE,NA,"1461899484384825345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","puddle_arsenic",175,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:29:21,FALSE,NA,"1461899437081387010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kallavan_",175,TRUE,FALSE,NA,NA
"COME ON YOU BOYS IN BLUE!
#persibday
#persibday
#persibday",FALSE,0,NA,2021-11-20 03:28:58,FALSE,NA,"1461899341224759296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","septiannnn_65",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:27:27,FALSE,NA,"1461898959878639618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RezadermawanZ",389,TRUE,FALSE,NA,NA
"Today is #PERSIBDAY",FALSE,0,NA,2021-11-20 03:27:18,FALSE,NA,"1461898923103166465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_dndhsn",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,1,NA,2021-11-20 03:27:11,FALSE,NA,"1461898891557670918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RezadermawanZ",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:26:42,FALSE,NA,"1461898769654423556",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chandraasuu",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:26:35,FALSE,NA,"1461898743670706181",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikbalisme",175,TRUE,FALSE,NA,NA
"RT @0267crew: YOU'LL NEVER FIGHT ALONE!! #PersibDay https://t.co/OCXo4JH1vA",FALSE,0,NA,2021-11-20 03:26:13,FALSE,NA,"1461898648908828672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kvshnadie",21,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:26:01,FALSE,NA,"1461898599252463622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","menyoh881908",0,FALSE,FALSE,NA,NA
"@ohdaishyy Happy #PERSIBDAY",FALSE,0,"ohdaishyy",2021-11-20 03:25:55,FALSE,"1461830707530010629","1461898575047106564","1190616759071412224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bombom_duaenam",0,FALSE,FALSE,NA,NA
"RT @denaldyyy: our proud and love we still believed on you! PRAY, FIGHT AND WIN!🥂
#PERSIBDAY https://t.co/SNcy3mi4O5",FALSE,0,NA,2021-11-20 03:25:43,FALSE,NA,"1461898523612381190",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1266_prtm",11,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:25:30,FALSE,NA,"1461898469027631104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iamsolehudin",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:24:54,FALSE,NA,"1461898319446233091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suhendr34357358",389,TRUE,FALSE,NA,NA
"Come On You Boys In Blue
.
#PERSIBDAY https://t.co/PmlTEppYBi",FALSE,1,NA,2021-11-20 03:24:42,FALSE,NA,"1461898266967117830",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moch7m",0,FALSE,FALSE,NA,NA
"RT @javalodra: you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib 
#PERSIBDAY #PERS…",FALSE,0,NA,2021-11-20 03:24:14,FALSE,NA,"1461898150982025216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1155CREW",22,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 03:23:46,FALSE,NA,"1461898033818259457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Irfanmuttakin31",35,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:22:25,FALSE,NA,"1461897691923841032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Didietyudistira",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:21:43,FALSE,NA,"1461897518774566915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dani_priyangga",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 03:20:47,FALSE,NA,"1461897281569918981",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RayakanRasakan",44,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 03:20:33,FALSE,NA,"1461897225567490049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Didietyudistira",35,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:20:29,FALSE,NA,"1461897205518778372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arsenpermana",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:19:57,FALSE,NA,"1461897073670836228",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rgpramudia",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:18:43,FALSE,NA,"1461896763267174400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vespa_nu_temmy",389,TRUE,FALSE,NA,NA
"Today's agenda:
#IDNWorldSBK 
#MusicCore 
#PERSIBDAY",FALSE,0,NA,2021-11-20 03:17:43,FALSE,NA,"1461896511181099014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNewRealIS69",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:17:23,FALSE,NA,"1461896424963018758",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bubukrang9inang",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:17:16,FALSE,NA,"1461896395799945217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvarobtbx",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:17:09,FALSE,NA,"1461896366506999812",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomy_aja_",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:16:49,FALSE,NA,"1461896285066203137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muhamma51572502",389,TRUE,FALSE,NA,NA
"Come on you boys in blue! #PERSIBDAY https://t.co/tsRPS6NocN",FALSE,0,NA,2021-11-20 03:16:09,FALSE,NA,"1461896118162186246",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","midris201",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:15:44,FALSE,NA,"1461896010444115969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mngnrl",0,FALSE,FALSE,NA,NA
"When matchday comes!% #PERSIBDAY https://t.co/IzIJfJEjz8",FALSE,0,NA,2021-11-20 03:14:54,FALSE,NA,"1461895800682803207",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kurangembun",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:14:51,FALSE,NA,"1461895789949509637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triaryanu",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:14:45,FALSE,NA,"1461895763655487489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fuadmnur",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:14:30,FALSE,NA,"1461895702338887687",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maildfrusciante",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:14:22,FALSE,NA,"1461895667891142657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bisstingkat",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:14:12,FALSE,NA,"1461895624547205124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","surareza_crew",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:13:35,FALSE,NA,"1461895468665823234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nasiqorenq",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:13:14,FALSE,NA,"1461895384012185600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anthon_maulana",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:12:35,FALSE,NA,"1461895219654184968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BodohLu6",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 03:11:53,FALSE,NA,"1461895043732553736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xbangorboysx",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:11:25,FALSE,NA,"1461894925188952064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mannard77",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:11:16,FALSE,NA,"1461894887805128707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilhandsome",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:11:13,FALSE,NA,"1461894875972968453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mentariaprilli1",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:10:24,FALSE,NA,"1461894668828905474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rzlmfr",0,FALSE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 03:10:23,FALSE,NA,"1461894665720897540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dipra92",35,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:09:43,FALSE,NA,"1461894498133286919",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apih_doomsday",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:09:39,FALSE,NA,"1461894478709420033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FajarSetiady",389,TRUE,FALSE,NA,NA
"RT @javalodra: you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib 
#PERSIBDAY #PERS…",FALSE,0,NA,2021-11-20 03:09:07,FALSE,NA,"1461894347104817155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mikoishereee",22,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:08:14,FALSE,NA,"1461894124311703556",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hatakur_id",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 03:07:50,FALSE,NA,"1461894024130805760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arojas15260108",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 03:07:43,FALSE,NA,"1461893994871287813",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aam_95Fernando",0,FALSE,FALSE,NA,NA
